LAYER ID, EXTENT, URL, GROUP
52115, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52115/
50182, None, https://data.linz.govt.nz/services/api/v1/layers/50182/
51750, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51750/
52604, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52604/
51900, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51900/
51470, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51470/
51336, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51336/
51346, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51346/
51426, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51426/
50959, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50959/
51521, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51521/
51763, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51763/
53419, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53419/
51688, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51688/
51288, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51288/
51353, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51353/
52119, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52119/
51345, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51345/
53575, nzl, https://data.linz.govt.nz/services/api/v1/layers/53575/
50168, None, https://data.linz.govt.nz/services/api/v1/layers/50168/
53450, nzl, https://data.linz.govt.nz/services/api/v1/tables/53450/
52114, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52114/
51556, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51556/
51352, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51352/
50774, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50774/
50866, None, https://data.linz.govt.nz/services/api/v1/layers/50866/
51423, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51423/
51935, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51935/
50785, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50785/
53557, nzl, https://data.linz.govt.nz/services/api/v1/layers/53557/
51898, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51898/
51328, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51328/
52315, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52315/
51567, aus, https://data.linz.govt.nz/services/api/v1/tables/51567/
53582, nzl, https://data.linz.govt.nz/services/api/v1/layers/53582/
51902, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51902/
51411, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51411/
53591, nzl, https://data.linz.govt.nz/services/api/v1/layers/53591/
53578, nzl, https://data.linz.govt.nz/services/api/v1/layers/53578/
51901, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51901/
50805, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50805/
51914, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51914/
51372, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51372/
52242, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52242/
51939, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51939/
50158, None, https://data.linz.govt.nz/services/api/v1/layers/50158/
52078, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52078/
51551, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51551/
51469, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51469/
50823, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50823/
51254, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51254/
51897, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51897/
52173, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52173/
51247, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51247/
52082, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52082/
51431, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51431/
51407, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51407/
52081, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52081/
51427, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51427/
53448, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53448/
51349, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51349/
